0,1405715931,utime,volts24,volts12,gappos,gapmotor,BSChKill,MotCont,MotPreC,ArrCont,ArrPreC,GapD1,GapIN1,GapIN2,ArrayA,ArrayB,ArrayC,Estop,Thren
0,1405716082,152123,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716083,153129,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716084,154131,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716085,155132,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716086,156138,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716087,157143,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716088,158153,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716089,159173,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716090,160176,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716091,161178,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716092,162181,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716093,163186,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716094,164191,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716095,165199,32679,1968,48685,-1,0,0,1,1,0,0,0,1,1,1,1,0,1
0,1405716096,166202,32679,1968,48685,0,0,0,1,1,0,0,1,1,1,1,1,0,0
0,1405716097,167211,32679,1968,48685,0,0,1,1,1,0,0,1,1,1,1,1,0,1
0,1405716098,168219,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716099,169221,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716100,170225,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716101,171229,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,0
0,1405716102,172232,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716103,173235,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716104,174243,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716105,175248,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716106,176254,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716107,177265,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716108,178268,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,0
0,1405716109,179270,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,0
0,1405716110,180272,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,0
0,1405716111,181277,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,0
0,1405716112,182283,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,0
0,1405716113,183287,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,0
0,1405716114,184289,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,0
0,1405716115,185297,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,0
0,1405716116,186302,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,0
0,1405716117,187303,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,0
0,1405716118,188306,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716119,189315,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716120,190317,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716121,191319,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716122,192325,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716123,193332,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716124,194333,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716125,195352,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716126,196359,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716127,197360,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716128,198362,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716129,199369,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716130,200376,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716131,201383,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716132,202385,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716133,203388,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716134,204395,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716135,205397,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716136,206399,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716137,207405,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716138,208413,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716139,209416,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716140,210424,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716141,211425,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716142,212431,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716143,213440,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716144,214445,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716145,215446,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716146,216449,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716147,217454,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716148,218459,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716149,219466,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716150,220468,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716151,221475,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716152,222479,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716153,223485,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716155,225398,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,1
0,1405716156,226399,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,1
0,1405716157,227405,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,0
0,1405716158,228410,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,0
0,1405716159,229416,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,0
0,1405716160,230421,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,0
0,1405716161,231423,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,0
0,1405716162,232428,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,0
0,1405716163,233429,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,0
0,1405716164,234434,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,0
0,1405716165,235442,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,0
0,1405716166,236453,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,0
