0,1405542637,utime,T(cK),I(cA),V(mV),V_sup(mV),Stat,T(cK),I(cA),V(mV),V_sup(mV),Stat
0,1405542973,337470,30510,101,13595,23529,1,30420,101,13355,23870,3
0,1405542974,338476,30510,101,13595,23529,1,30420,101,13355,23859,3
0,1405542975,339479,30510,101,13600,23529,1,30420,101,13355,23870,3
0,1405542976,340483,30510,100,13600,23529,1,30420,101,13360,23859,3
0,1405542977,341488,30510,101,13600,23529,1,30420,101,13360,23859,3
0,1405542978,342499,30510,101,13600,23529,1,30420,101,13360,23859,3
0,1405542979,343506,30510,101,13600,23529,1,30420,101,13360,23870,3
0,1405542980,344514,30510,101,13600,23529,1,30420,101,13360,23859,3
0,1405542981,345521,30510,101,13605,23529,1,30420,101,13360,23859,3
0,1405542982,346527,30510,101,13605,23529,1,30420,101,13365,23859,3
0,1405542983,347536,30510,101,13605,23529,1,30420,101,13365,23859,3
0,1405542984,348543,30510,101,13605,23529,1,30420,101,13365,23859,3
0,1405542985,349544,30510,101,13605,23529,1,30420,101,13365,23859,3
0,1405542986,350551,30510,101,13605,23529,1,30420,101,13365,23870,3
0,1405542987,351553,30510,101,13605,23529,1,30420,103,13365,23859,3
0,1405542988,352555,30510,101,13605,23529,1,30420,103,13365,23859,3
0,1405542989,353562,30510,101,13610,23529,1,30420,103,13365,23859,3
0,1405542990,354563,30510,101,13605,23529,1,30420,103,13370,23859,3
0,1405542991,355566,30510,101,13610,23529,1,30420,103,13370,23859,3
0,1405542992,356580,30510,101,13610,23529,1,30420,103,13370,23859,3
0,1405542993,357589,30510,101,13610,23529,1,30420,103,13370,23859,3
0,1405542994,358592,30510,101,13610,23529,1,30420,101,13370,23859,3
0,1405542995,359597,30510,101,13610,23529,1,30420,103,13370,23859,3
0,1405542996,360610,30510,101,13610,23529,1,30420,103,13370,23859,3
0,1405542997,361616,30510,101,13615,23529,1,30420,103,13375,23859,3
0,1405542998,362617,30510,101,13615,23529,1,30420,103,13375,23859,3
0,1405542999,363626,30510,101,13615,23529,1,30420,103,13375,23859,3
0,1405543000,364627,30510,101,13615,23529,1,30420,103,13375,23859,3
0,1405543001,365638,30510,100,13615,23529,1,30420,103,13375,23859,3
0,1405543002,366640,30510,101,13615,23529,1,30420,103,13375,23859,3
0,1405543003,367644,30510,101,13615,23529,1,30420,103,13375,23859,3
0,1405543004,368646,30510,101,13615,23529,1,30420,101,13380,23859,3
0,1405543005,369653,30510,101,13620,23529,1,30465,103,13375,23870,3
0,1405543006,370664,30510,100,13620,23529,1,30420,101,13380,23859,3
0,1405543007,371672,30510,101,13620,23529,1,30420,103,13380,23859,3
0,1405543008,372678,30510,101,13620,23529,1,30420,103,13380,23859,3
0,1405543009,373682,30510,101,13620,23529,1,30420,103,13380,23859,3
0,1405543010,374687,30510,101,13620,23529,1,30420,103,13380,23859,3
0,1405543011,375692,30510,101,13620,23529,1,30420,101,13380,23859,3
0,1405543012,376700,30510,101,13625,23529,1,30420,101,13380,23859,3
0,1405543013,377701,30510,101,13625,23529,1,30420,103,13385,23859,3
0,1405543014,378706,30510,101,13625,23529,1,30420,103,13385,23859,3
